customer_id,first_name,last_name,gender,date_of_birth,city,state,customer_since,risk_rating
9230,Adebayo,Sadiq,Male,1995-09-05,Awka,FCT,2015-06-09,Medium
9231,Tunde,Mohammed,Male,1975-10-30,Onitsha,Kwara,2014-01-02,Low
9232,Sola,Okeke,Female,1994-05-30,Ilorin,Lagos,2024-04-08,Medium
9233,Fatima,Mohammed,Female,1986-10-23,Ibadan,Oyo,2012-05-21,Medium
9234,Tunde,Adeyemi,Male,2012-09-27,Enugu,Edo,2013-05-06,Low
9235,Yusuf,Mohammed,Female,2011-02-16,Abuja,Edo,2024-05-02,High
9236,Adebayo,Sadiq,Male,2010-08-24,Onitsha,Edo,2014-07-25,Low
9237,Zainab,Mohammed,Male,1985-01-03,Benin,Edo,2019-05-30,High
9238,Chinedu,Okeke,Male,1985-10-27,Benin,Oyo,2014-07-15,Medium
9239,Blessing,Sadiq,Female,1989-07-13,Enugu,Enugu,2013-02-05,Medium
9240,Adebayo,Okeke,Female,2013-06-05,Ilorin,Anambra,2015-05-26,High
9241,Yusuf,Mohammed,Male,2002-02-26,Benin,Kwara,2012-03-21,Medium
9242,Sola,Sadiq,Male,1974-09-19,Enugu,Kwara,2010-02-25,Low
9243,Chinedu,Okafor,Male,1992-02-15,Lagos,FCT,2019-08-25,Medium
9244,Ngozi,Abubakar,Female,1988-03-19,Enugu,Lagos,2017-04-16,Low
9245,Blessing,Okeke,Male,2010-05-27,Ibadan,Anambra,2018-12-24,Low
9246,Tunde,Abubakar,Female,2011-09-12,Lagos,Lagos,2014-03-14,High
9247,Yusuf,Okafor,Male,1977-11-25,Onitsha,Edo,2020-12-25,Low
9248,Tunde,Okafor,Male,1976-03-22,Awka,Edo,2012-07-22,Low
9249,Ngozi,Okafor,Male,2010-05-29,Awka,Edo,2011-10-25,Low
9250,Adebayo,Okafor,Male,2014-06-08,Enugu,Anambra,2020-07-12,Low
9251,Fatima,Olawale,Female,1994-10-28,Abuja,Kwara,2018-04-12,Low
9252,Yusuf,Abubakar,Female,1988-10-18,Ibadan,Kwara,2017-05-01,Low
9253,Ibrahim,Mohammed,Female,1977-06-19,Abuja,Anambra,2024-10-12,Medium
9254,Zainab,Adeyemi,Female,2000-03-17,Lagos,Lagos,2010-05-24,Low
9255,Ibrahim,Mohammed,Female,1984-10-22,Abuja,Enugu,2018-12-20,Low
9256,Fatima,Mohammed,Male,1977-10-22,Onitsha,Oyo,2021-11-03,High
9257,Ngozi,Abubakar,Female,1997-10-09,Lagos,Oyo,2010-08-28,High
9258,Ibrahim,Mohammed,Female,2002-07-10,Onitsha,Edo,2015-06-28,Medium
9259,Sola,Bello,Female,1994-10-02,Benin,FCT,2020-04-27,Low
9260,Yusuf,Olawale,Female,1986-12-27,Abuja,FCT,2024-11-17,Low
9261,Sola,Mohammed,Male,2005-02-16,Awka,Enugu,2021-08-17,High
9262,Blessing,Sadiq,Male,1980-05-23,Ibadan,Lagos,2019-04-20,Low
9263,Fatima,Mohammed,Male,1994-10-06,Abuja,Enugu,2012-03-13,High
9264,Blessing,Sadiq,Female,1983-05-19,Enugu,Kwara,2010-12-19,Low
9265,Blessing,Adeyemi,Male,1977-08-16,Onitsha,Lagos,2015-05-29,High
9266,Blessing,Bello,Male,2003-02-25,Lagos,Anambra,2013-02-07,Low
9267,Adebayo,Bello,Female,1985-10-06,Onitsha,Edo,2022-06-28,Low
9268,Adebayo,Bello,Female,1985-12-08,Enugu,Oyo,2012-11-29,Medium
9269,Fatima,Okafor,Female,1984-05-21,Ibadan,FCT,2013-10-27,High
9270,Chinedu,Olawale,Male,2010-07-22,Benin,Lagos,2014-03-29,Medium
9271,Ibrahim,Mohammed,Female,1978-09-22,Enugu,Lagos,2014-03-11,Low
9272,Adebayo,Sadiq,Male,1976-07-09,Awka,Anambra,2010-02-22,High
9273,Tunde,Olawale,Male,1976-06-23,Benin,Edo,2018-08-18,Low
9274,Sola,Olawale,Male,2004-12-03,Onitsha,Edo,2017-08-18,Low
9275,Adebayo,Olawale,Male,2005-09-27,Awka,Kwara,2013-02-18,Low
9276,Ngozi,Bello,Male,2014-04-09,Ilorin,Edo,2015-10-14,Medium
9277,Blessing,Adeyemi,Female,2006-02-23,Ibadan,Kwara,2010-10-23,Low
9278,Adebayo,Adeyemi,Male,2001-11-25,Benin,Edo,2018-03-09,High
9279,Fatima,Bello,Male,1974-07-16,Abuja,Edo,2022-12-26,Low
9280,Sola,Sadiq,Male,1989-11-25,Awka,Oyo,2014-04-30,Low
9281,Sola,Sadiq,Male,1991-12-12,Benin,Enugu,2016-08-22,Low
9282,Chinedu,Sadiq,Male,2005-06-11,Abuja,Enugu,2017-03-12,Low
9283,Zainab,Mohammed,Female,1990-01-03,Onitsha,FCT,2023-02-27,Low
9284,Zainab,Adeyemi,Male,2002-09-03,Abuja,Kwara,2021-05-25,Low
9285,Ibrahim,Mohammed,Male,1999-10-02,Onitsha,Kwara,2014-05-13,Low
9286,Tunde,Adeyemi,Male,2008-01-09,Lagos,Kwara,2011-05-25,Low
9287,Yusuf,Olawale,Male,1999-04-10,Enugu,Enugu,2015-03-07,Low
9288,Fatima,Bello,Female,1998-02-24,Abuja,Lagos,2014-01-01,Low
9289,Ngozi,Okafor,Male,2004-07-24,Onitsha,Edo,2015-06-23,Low
9290,Adebayo,Olawale,Male,1991-02-21,Ilorin,Edo,2015-05-25,Low
9291,Fatima,Okeke,Male,2003-03-12,Ibadan,Kwara,2014-04-01,High
9292,Tunde,Mohammed,Male,2005-12-02,Benin,Enugu,2020-07-18,Low
9293,Zainab,Adeyemi,Female,1996-12-16,Ibadan,Anambra,2010-04-12,Low
9294,Fatima,Olawale,Female,1979-10-23,Lagos,Enugu,2013-12-31,Low
9295,Adebayo,Bello,Female,1986-02-25,Ilorin,Oyo,2017-10-17,Low
9296,Chinedu,Okeke,Male,2004-05-28,Enugu,Kwara,2012-01-04,Low
9297,Ibrahim,Abubakar,Female,1984-05-18,Ilorin,FCT,2018-06-20,Low
9298,Chinedu,Mohammed,Female,2006-02-26,Onitsha,Lagos,2016-08-31,Low
9299,Zainab,Olawale,Female,1996-12-09,Ibadan,Edo,2011-06-17,Medium
9300,Blessing,Bello,Female,1990-12-05,Ilorin,Anambra,2010-04-02,High
9301,Zainab,Bello,Female,1979-01-30,Enugu,Enugu,2014-12-25,High
9302,Ibrahim,Adeyemi,Male,2001-08-28,Awka,Oyo,2013-03-02,Low
9303,Adebayo,Okafor,Female,1985-12-22,Abuja,Lagos,2023-07-06,Medium
9304,Tunde,Olawale,Female,1996-07-31,Benin,Anambra,2011-05-20,Low
9305,Yusuf,Bello,Female,2007-06-25,Onitsha,Lagos,2023-07-08,Medium
9306,Chinedu,Mohammed,Male,1987-06-02,Abuja,Oyo,2023-02-04,Low
9307,Zainab,Sadiq,Male,2004-01-23,Ibadan,Oyo,2016-01-05,Low
9308,Tunde,Bello,Female,1984-05-14,Ibadan,Kwara,2012-07-22,Low
9309,Chinedu,Okafor,Male,2006-05-05,Enugu,FCT,2013-06-09,Medium
9310,Zainab,Bello,Male,1974-11-16,Ilorin,Kwara,2012-06-02,Medium
9311,Ibrahim,Adeyemi,Female,1977-07-25,Enugu,Enugu,2018-11-11,Low
9312,Chinedu,Abubakar,Male,1979-03-19,Lagos,Edo,2022-01-27,Medium
9313,Zainab,Olawale,Female,1989-12-25,Ibadan,Lagos,2017-05-28,Medium
9314,Adebayo,Adeyemi,Female,2000-09-25,Onitsha,Kwara,2021-02-11,Low
9315,Ibrahim,Olawale,Female,2011-10-28,Benin,Oyo,2021-10-28,Low
9316,Tunde,Okeke,Male,2008-01-29,Onitsha,Oyo,2022-05-09,Medium
9317,Tunde,Olawale,Female,2008-04-21,Ibadan,Oyo,2015-10-11,Low
9318,Yusuf,Okeke,Female,2002-08-30,Ibadan,Kwara,2022-12-03,Medium
9319,Fatima,Adeyemi,Male,1980-05-29,Enugu,Edo,2016-08-20,Low
9320,Blessing,Sadiq,Female,1999-03-18,Onitsha,Enugu,2017-03-31,High
9321,Adebayo,Mohammed,Male,2010-11-12,Enugu,Enugu,2022-04-28,High
9322,Ibrahim,Okafor,Male,1995-07-06,Ilorin,Anambra,2013-07-02,Low
9323,Chinedu,Sadiq,Female,1986-09-02,Awka,Kwara,2011-01-25,Low
9324,Tunde,Mohammed,Male,2012-01-09,Ibadan,Kwara,2014-07-07,Low
9325,Adebayo,Okeke,Female,1999-08-18,Awka,Kwara,2012-02-05,Low
9326,Ibrahim,Bello,Male,2009-08-31,Enugu,Kwara,2010-12-14,Low
9327,Ibrahim,Bello,Male,2000-10-25,Benin,Oyo,2019-10-14,Medium
9328,Chinedu,Sadiq,Male,1997-08-20,Ilorin,Edo,2013-09-07,Medium
9329,Ibrahim,Bello,Male,1977-08-08,Enugu,FCT,2018-03-25,High
9330,Ngozi,Okeke,Female,2002-11-20,Lagos,Kwara,2017-01-08,Low
9331,Adebayo,Adeyemi,Female,1991-11-10,Onitsha,Kwara,2010-11-26,Medium
9332,Zainab,Okafor,Male,2002-09-23,Abuja,FCT,2019-09-05,Low
9333,Tunde,Abubakar,Female,1978-09-15,Abuja,Kwara,2020-05-21,Low
9334,Tunde,Olawale,Female,2004-10-06,Enugu,Edo,2012-08-31,Low
9335,Zainab,Okeke,Female,1981-06-01,Abuja,FCT,2013-05-30,Medium
9336,Adebayo,Mohammed,Female,2015-01-28,Abuja,Oyo,2016-02-16,Low
9337,Blessing,Abubakar,Female,2007-06-07,Ilorin,Anambra,2017-03-04,High
9338,Adebayo,Okeke,Female,1983-05-25,Abuja,Kwara,2010-07-24,Medium
9339,Sola,Olawale,Female,1983-07-22,Ilorin,Anambra,2016-03-09,Low
9340,Ibrahim,Olawale,Male,2000-12-02,Lagos,Kwara,2021-06-16,Low
9341,Fatima,Okafor,Female,1987-06-22,Ibadan,Lagos,2018-03-22,Low
9342,Chinedu,Okafor,Male,1995-01-11,Benin,Edo,2010-12-29,Medium
9343,Ngozi,Okafor,Male,1982-03-12,Ibadan,Enugu,2019-06-05,Low
9344,Fatima,Bello,Male,1988-02-03,Ibadan,Lagos,2010-11-28,Low
9345,Zainab,Mohammed,Female,2000-12-08,Onitsha,Oyo,2018-02-16,Low
9346,Chinedu,Mohammed,Female,1992-05-15,Ilorin,Anambra,2023-02-25,Medium
9347,Chinedu,Okeke,Male,2002-05-18,Ilorin,Anambra,2011-02-26,Low
9348,Chinedu,Adeyemi,Male,2006-07-21,Ilorin,FCT,2012-02-02,Low
9349,Tunde,Olawale,Female,1996-05-24,Lagos,Edo,2017-08-15,Medium
9350,Ngozi,Okeke,Female,2014-01-08,Benin,FCT,2024-06-26,Low
9351,Tunde,Abubakar,Female,2009-01-30,Awka,Kwara,2017-07-20,High
9352,Ibrahim,Okeke,Male,2013-08-11,Ilorin,FCT,2010-09-06,Medium
9353,Sola,Mohammed,Male,1987-10-23,Ilorin,FCT,2019-09-17,Low
9354,Yusuf,Okafor,Female,1981-01-25,Ibadan,Anambra,2011-04-28,High
9355,Ngozi,Okafor,Female,2006-11-12,Enugu,Lagos,2019-07-08,High
9356,Fatima,Okeke,Male,1981-07-25,Onitsha,Anambra,2020-07-25,Medium
9357,Ibrahim,Mohammed,Female,1974-03-20,Benin,Edo,2018-11-07,Low
9358,Adebayo,Mohammed,Female,1981-03-14,Abuja,FCT,2016-04-14,High
9359,Zainab,Mohammed,Male,1976-04-23,Abuja,Kwara,2022-02-01,Low
9360,Sola,Okafor,Male,2001-04-07,Lagos,Lagos,2018-03-31,Low
9361,Ibrahim,Mohammed,Male,1975-04-20,Abuja,FCT,2011-12-01,Low
9362,Adebayo,Bello,Male,1997-08-03,Awka,FCT,2022-09-01,Low
9363,Sola,Olawale,Female,2003-08-24,Ibadan,Enugu,2021-03-15,High
9364,Adebayo,Abubakar,Male,1977-03-09,Lagos,Kwara,2020-06-24,Medium
9365,Ngozi,Mohammed,Female,1987-07-23,Benin,Kwara,2024-04-29,Medium
9366,Adebayo,Okeke,Female,1988-09-13,Abuja,FCT,2015-05-02,Low
9367,Sola,Olawale,Female,1977-05-16,Benin,FCT,2020-07-28,High
9368,Adebayo,Bello,Male,2001-03-30,Abuja,Anambra,2013-09-29,Low
9369,Fatima,Abubakar,Male,1997-10-21,Enugu,Oyo,2010-05-03,Low
9370,Ibrahim,Okafor,Female,1991-09-17,Ibadan,Kwara,2012-01-20,Medium
9371,Sola,Sadiq,Female,2007-05-23,Lagos,Edo,2022-02-01,Low
9372,Fatima,Bello,Male,1987-02-27,Ibadan,Kwara,2014-05-17,Low
9373,Adebayo,Sadiq,Female,2009-03-14,Lagos,Edo,2011-08-09,High
9374,Adebayo,Olawale,Female,1986-08-27,Onitsha,Edo,2011-06-28,Medium
9375,Chinedu,Okeke,Female,2003-03-14,Onitsha,Enugu,2016-01-10,High
9376,Sola,Abubakar,Female,1996-07-16,Abuja,Anambra,2017-05-27,Low
9377,Ngozi,Okafor,Female,2011-09-14,Ibadan,Lagos,2010-01-15,Low
9378,Adebayo,Abubakar,Female,1992-05-02,Ibadan,Enugu,2014-01-06,Low
9379,Zainab,Bello,Female,1981-04-03,Awka,Enugu,2019-03-30,High
9380,Tunde,Okafor,Female,2001-08-18,Onitsha,Lagos,2010-09-02,Low
9381,Yusuf,Sadiq,Male,2000-09-16,Enugu,Lagos,2017-02-27,Medium
9382,Tunde,Sadiq,Male,1989-10-31,Ibadan,Kwara,2012-06-17,Low
9383,Ngozi,Adeyemi,Female,2010-11-10,Benin,Oyo,2014-01-18,Medium
9384,Ibrahim,Abubakar,Female,1976-02-22,Benin,Oyo,2013-10-14,Low
9385,Blessing,Mohammed,Male,1976-06-20,Lagos,Edo,2010-02-21,Low
9386,Zainab,Okeke,Male,1980-08-04,Awka,Anambra,2015-08-21,Medium
9387,Blessing,Mohammed,Male,2002-09-04,Benin,Edo,2023-06-20,Low
9388,Adebayo,Sadiq,Female,1975-12-07,Ibadan,Lagos,2016-03-24,Low
9389,Ibrahim,Okeke,Male,1996-08-28,Ibadan,Lagos,2015-12-02,Medium
9390,Fatima,Adeyemi,Male,1983-02-15,Awka,FCT,2019-11-18,Medium
9391,Adebayo,Bello,Female,2009-10-22,Abuja,Anambra,2011-08-27,Low
9392,Blessing,Adeyemi,Male,1974-03-08,Ibadan,Enugu,2021-01-26,Medium
9393,Adebayo,Okeke,Female,1984-04-19,Ilorin,Enugu,2022-11-02,High
9394,Yusuf,Sadiq,Male,2005-06-11,Enugu,Anambra,2024-09-13,Medium
9395,Chinedu,Olawale,Male,2012-03-30,Abuja,Kwara,2024-09-13,Medium
9396,Yusuf,Okeke,Male,2004-08-08,Ibadan,Kwara,2019-07-25,High
9397,Ibrahim,Okafor,Male,2000-01-28,Abuja,Anambra,2018-03-18,Medium
9398,Fatima,Mohammed,Male,2008-04-05,Lagos,Oyo,2019-11-02,Low
9399,Yusuf,Olawale,Female,2008-12-23,Abuja,Anambra,2012-10-01,High
9400,Sola,Abubakar,Female,2002-08-06,Awka,Oyo,2018-07-26,Low
9401,Fatima,Okeke,Male,1989-07-31,Ibadan,Kwara,2018-08-01,High
9402,Blessing,Okafor,Female,2010-05-12,Abuja,Edo,2014-12-17,Low
9403,Yusuf,Mohammed,Male,1981-03-01,Benin,Anambra,2023-03-14,Low
9404,Chinedu,Abubakar,Male,1982-04-03,Ilorin,Oyo,2012-03-25,High
9405,Fatima,Adeyemi,Male,1994-05-23,Lagos,FCT,2011-06-16,Low
9406,Adebayo,Olawale,Male,1992-10-01,Lagos,FCT,2012-01-29,Low
9407,Chinedu,Okeke,Male,2000-12-21,Onitsha,Anambra,2010-01-06,Medium
9408,Adebayo,Bello,Female,2013-08-15,Abuja,Lagos,2011-08-08,Medium
9409,Yusuf,Adeyemi,Female,2001-02-26,Awka,Anambra,2022-11-28,Low
9410,Zainab,Okafor,Female,2010-01-23,Lagos,Kwara,2020-01-25,Low
9411,Zainab,Bello,Female,2011-06-26,Onitsha,Kwara,2014-03-15,Low
9412,Blessing,Sadiq,Male,1999-07-02,Abuja,FCT,2023-05-25,Low
9413,Chinedu,Adeyemi,Female,1986-12-05,Abuja,Oyo,2014-01-24,Low
9414,Adebayo,Mohammed,Male,2012-05-14,Lagos,FCT,2022-03-10,Low
9415,Ngozi,Adeyemi,Male,1984-07-28,Abuja,Oyo,2016-03-16,Low
9416,Chinedu,Mohammed,Female,1989-08-03,Abuja,Edo,2016-08-11,Medium
9417,Sola,Okeke,Female,1994-06-18,Enugu,Anambra,2023-08-25,High
9418,Blessing,Okeke,Male,1977-05-08,Ilorin,Lagos,2011-07-15,Low
9419,Tunde,Okafor,Male,2007-03-20,Abuja,Kwara,2022-03-18,Low
9420,Tunde,Adeyemi,Male,1977-09-03,Benin,Anambra,2013-11-14,Medium
9421,Adebayo,Okeke,Female,2003-11-21,Enugu,FCT,2013-08-11,High
9422,Zainab,Sadiq,Male,2014-06-16,Enugu,Enugu,2016-12-27,Low
9423,Fatima,Mohammed,Male,2004-07-09,Abuja,Enugu,2024-10-21,Low
9424,Sola,Abubakar,Male,1996-07-31,Awka,Anambra,2024-11-01,High
9425,Tunde,Abubakar,Male,1999-11-26,Lagos,Lagos,2024-10-17,Medium
9426,Adebayo,Abubakar,Female,1974-12-29,Benin,Oyo,2017-10-31,Medium
9427,Adebayo,Okeke,Female,2011-12-18,Enugu,Edo,2012-12-13,Medium
9428,Yusuf,Adeyemi,Male,1998-08-30,Benin,Lagos,2017-11-06,Low
9429,Zainab,Abubakar,Female,1985-10-29,Enugu,FCT,2015-01-09,Low
9430,Chinedu,Olawale,Male,1989-12-11,Onitsha,Lagos,2024-11-22,Medium
9431,Fatima,Bello,Female,1999-12-14,Benin,Kwara,2016-12-01,Low
9432,Yusuf,Adeyemi,Female,1996-07-24,Awka,Enugu,2011-12-23,Low
9433,Tunde,Mohammed,Female,1994-11-27,Ibadan,Lagos,2013-05-29,Low
9434,Fatima,Sadiq,Female,1999-12-21,Awka,Anambra,2024-12-15,High
9435,Blessing,Adeyemi,Male,1990-07-14,Onitsha,Oyo,2013-09-07,High
9436,Zainab,Sadiq,Male,2013-09-09,Ibadan,Kwara,2022-10-21,Low
9437,Tunde,Adeyemi,Male,2006-03-23,Ibadan,Kwara,2012-01-16,Medium
9438,Adebayo,Abubakar,Female,1999-01-19,Benin,Kwara,2024-01-22,Low
9439,Tunde,Bello,Female,2009-12-13,Benin,FCT,2012-05-27,Low
9440,Ngozi,Bello,Male,1990-11-03,Awka,FCT,2010-05-14,Low
9441,Ibrahim,Sadiq,Female,1996-06-28,Ilorin,Anambra,2023-03-07,Medium
9442,Ibrahim,Adeyemi,Female,1996-07-27,Awka,Oyo,2012-11-13,Low
9443,Tunde,Bello,Male,1989-09-19,Enugu,Lagos,2016-08-21,Low
9444,Ngozi,Okafor,Female,1991-12-29,Lagos,Anambra,2017-05-23,Low
9445,Tunde,Adeyemi,Male,2005-08-28,Awka,FCT,2014-01-02,Low
9446,Ibrahim,Bello,Female,2009-10-18,Ilorin,Anambra,2013-09-09,High
9447,Yusuf,Olawale,Male,1983-05-16,Awka,Oyo,2024-05-08,Low
9448,Blessing,Olawale,Female,2003-03-21,Ilorin,Anambra,2013-09-26,Low
9449,Ibrahim,Okafor,Female,2004-07-23,Lagos,Edo,2013-05-16,Low
9450,Blessing,Bello,Female,2000-07-29,Abuja,Enugu,2021-09-01,Low
9451,Adebayo,Olawale,Female,2002-12-19,Ilorin,Enugu,2020-02-23,Low
9452,Blessing,Abubakar,Female,2003-01-24,Ilorin,Kwara,2021-03-06,Low
9453,Yusuf,Adeyemi,Male,1979-09-04,Enugu,Lagos,2014-04-29,Low
9454,Ngozi,Okeke,Female,1977-03-06,Ilorin,Edo,2024-03-22,Low
9455,Blessing,Bello,Male,1998-10-29,Lagos,FCT,2019-05-13,Low
9456,Fatima,Mohammed,Male,2008-03-21,Ibadan,Edo,2015-07-11,Low
9457,Chinedu,Okafor,Male,1988-02-21,Ilorin,FCT,2020-12-31,Medium
9458,Ibrahim,Bello,Female,1989-07-16,Onitsha,Enugu,2018-04-26,Low
9459,Ngozi,Sadiq,Male,2000-03-17,Lagos,Oyo,2012-02-01,Medium
9460,Sola,Sadiq,Female,2009-08-21,Enugu,Oyo,2024-04-02,Medium
9461,Adebayo,Olawale,Female,1986-06-29,Benin,Oyo,2020-11-16,Low
9462,Chinedu,Mohammed,Female,2002-12-26,Onitsha,FCT,2022-12-28,Medium
9463,Fatima,Sadiq,Male,1995-01-14,Enugu,Kwara,2022-09-21,Medium
9464,Zainab,Okafor,Female,1986-09-22,Abuja,Edo,2011-08-22,Medium
9465,Yusuf,Mohammed,Female,1999-06-03,Ilorin,Lagos,2016-01-12,High
9466,Tunde,Olawale,Female,1990-09-11,Ibadan,Oyo,2020-04-01,Low
9467,Chinedu,Okafor,Male,1977-04-30,Benin,FCT,2011-02-21,Low
9468,Ngozi,Adeyemi,Male,1999-08-10,Lagos,Kwara,2019-05-27,Low
9469,Ngozi,Okafor,Male,2004-03-21,Abuja,Oyo,2019-05-11,Low
9470,Ngozi,Sadiq,Male,2013-10-09,Ibadan,Edo,2017-01-08,Low
9471,Adebayo,Adeyemi,Female,1976-11-22,Benin,Oyo,2012-12-18,High
9472,Blessing,Sadiq,Male,2013-01-15,Abuja,Lagos,2023-12-21,Low
9473,Ibrahim,Okafor,Female,2000-07-10,Benin,Enugu,2011-08-11,Low
9474,Zainab,Sadiq,Male,1988-06-05,Ibadan,Lagos,2023-04-30,Low
9475,Tunde,Mohammed,Female,1981-02-18,Awka,Anambra,2017-09-08,Low
9476,Ngozi,Sadiq,Male,1984-04-18,Awka,Enugu,2020-01-07,Low
9477,Tunde,Sadiq,Male,1992-09-08,Awka,Enugu,2016-02-02,Medium
9478,Sola,Bello,Male,1987-10-24,Benin,Edo,2022-02-04,High
9479,Adebayo,Adeyemi,Female,1975-02-18,Abuja,Enugu,2015-12-24,Low
9480,Ngozi,Mohammed,Female,1980-07-06,Awka,Oyo,2015-07-15,Low
9481,Sola,Adeyemi,Male,2011-09-07,Lagos,Anambra,2023-10-06,Medium
9482,Zainab,Abubakar,Male,2008-12-27,Lagos,Edo,2023-01-28,High
9483,Zainab,Adeyemi,Male,1998-08-13,Awka,FCT,2019-11-23,High
9484,Ibrahim,Abubakar,Male,1981-01-23,Ibadan,Edo,2016-06-27,Medium
9485,Fatima,Okafor,Male,2012-09-05,Ibadan,Lagos,2013-09-21,Low
9486,Ibrahim,Abubakar,Male,1989-01-09,Abuja,Enugu,2012-02-20,Medium
9487,Blessing,Abubakar,Female,1986-10-08,Ibadan,Enugu,2014-03-17,Low
9488,Tunde,Okeke,Female,1996-09-28,Onitsha,Kwara,2010-06-20,Medium
9489,Yusuf,Okafor,Female,1979-11-15,Onitsha,Oyo,2023-09-29,Medium
9490,Zainab,Adeyemi,Female,1976-08-17,Benin,Edo,2021-07-26,Medium
9491,Yusuf,Olawale,Female,2002-05-08,Onitsha,Oyo,2017-06-20,Low
9492,Adebayo,Sadiq,Female,1998-01-10,Ilorin,Anambra,2022-04-20,Medium
9493,Chinedu,Sadiq,Male,1975-06-07,Benin,Lagos,2015-10-10,Medium
9494,Ngozi,Okeke,Male,2009-09-18,Ibadan,Enugu,2014-07-17,Low
9495,Adebayo,Olawale,Male,1978-04-11,Benin,Enugu,2014-12-01,High
9496,Zainab,Bello,Male,2012-08-29,Lagos,Anambra,2017-08-17,Medium
9497,Sola,Abubakar,Male,2007-03-17,Enugu,Edo,2011-02-01,Medium
9498,Tunde,Mohammed,Female,1976-02-15,Ibadan,Oyo,2012-03-14,Low
9499,Yusuf,Okafor,Female,1988-10-04,Onitsha,Lagos,2018-03-24,High
9500,Ibrahim,Bello,Female,2005-08-15,Abuja,Oyo,2020-04-27,Low
9501,Chinedu,Olawale,Female,1993-10-22,Ibadan,Lagos,2019-01-03,Medium
9502,Fatima,Okeke,Female,2004-03-15,Onitsha,Edo,2011-10-17,High
9503,Adebayo,Olawale,Male,2012-11-11,Abuja,Oyo,2015-02-20,High
9504,Fatima,Okeke,Female,1984-01-20,Ilorin,Kwara,2010-09-25,Medium
9505,Yusuf,Bello,Female,1999-04-20,Awka,Enugu,2012-12-28,Low
9506,Yusuf,Bello,Female,2001-08-07,Ilorin,Edo,2014-01-08,High
9507,Ngozi,Mohammed,Male,1974-09-29,Lagos,Edo,2013-08-14,High
9508,Sola,Olawale,Male,1994-04-22,Enugu,Anambra,2014-02-06,Low
9509,Sola,Olawale,Male,2005-03-17,Ilorin,Lagos,2023-09-03,Low
9510,Blessing,Abubakar,Male,1976-03-24,Ilorin,Anambra,2018-06-07,Low
9511,Ibrahim,Sadiq,Male,1984-06-07,Lagos,Lagos,2014-10-21,Low
9512,Zainab,Okeke,Male,2006-09-11,Lagos,Edo,2014-02-17,Low
9513,Zainab,Sadiq,Female,1982-12-27,Awka,Lagos,2012-04-01,Low
9514,Yusuf,Okafor,Female,1975-05-11,Awka,Enugu,2020-11-19,High
9515,Adebayo,Okafor,Female,2001-10-19,Ibadan,Lagos,2015-11-06,Low
9516,Tunde,Olawale,Male,2008-01-14,Abuja,Oyo,2013-03-10,High
9517,Zainab,Bello,Male,1999-12-23,Lagos,FCT,2017-01-16,High
9518,Zainab,Okafor,Male,1998-09-22,Benin,Oyo,2023-06-23,High
9519,Adebayo,Okafor,Male,1987-08-30,Ilorin,FCT,2022-10-15,Low
9520,Ibrahim,Mohammed,Female,2007-02-21,Ilorin,Enugu,2024-12-15,Low
9521,Chinedu,Sadiq,Male,2014-09-04,Awka,Enugu,2011-11-18,Low
9522,Sola,Mohammed,Male,1979-07-14,Abuja,Oyo,2012-09-01,High
9523,Ngozi,Sadiq,Male,1985-11-11,Onitsha,FCT,2019-01-01,Low
9524,Ngozi,Abubakar,Male,2001-07-16,Lagos,Edo,2011-05-21,Low
9525,Ngozi,Mohammed,Male,2014-04-08,Awka,Enugu,2014-11-06,Low
9526,Adebayo,Abubakar,Female,1990-01-30,Onitsha,Lagos,2010-03-15,Low
9527,Ngozi,Okafor,Male,2005-06-09,Abuja,Lagos,2023-06-03,High
9528,Yusuf,Olawale,Male,1978-11-20,Lagos,FCT,2011-08-04,Low
9529,Blessing,Sadiq,Female,1997-02-06,Ilorin,FCT,2018-08-07,Medium
9530,Adebayo,Okafor,Male,1978-04-04,Ilorin,Anambra,2010-08-11,Low
9531,Adebayo,Bello,Male,1979-08-02,Awka,Lagos,2020-12-21,High
9532,Sola,Sadiq,Female,1989-01-10,Abuja,Oyo,2012-06-15,Low
9533,Ngozi,Okafor,Female,1985-04-06,Ilorin,Anambra,2016-08-30,High
9534,Fatima,Abubakar,Female,1997-04-07,Benin,Edo,2020-10-27,Low
9535,Chinedu,Mohammed,Female,2012-11-17,Onitsha,FCT,2015-12-10,Medium
9536,Blessing,Okeke,Female,2007-09-04,Abuja,Edo,2012-01-03,Low
9537,Adebayo,Sadiq,Female,1993-10-08,Awka,Enugu,2014-01-04,Low
9538,Blessing,Okeke,Female,1997-08-23,Onitsha,Oyo,2012-04-02,Low
9539,Adebayo,Sadiq,Female,1993-11-26,Onitsha,Kwara,2011-04-02,Low
9540,Ibrahim,Sadiq,Female,1974-12-11,Ibadan,Kwara,2016-01-21,Low
9541,Sola,Mohammed,Female,1988-01-31,Abuja,Edo,2019-02-17,Medium
9542,Yusuf,Abubakar,Male,1985-02-06,Enugu,Edo,2015-11-10,Low
9543,Ibrahim,Adeyemi,Female,1997-05-31,Abuja,Enugu,2020-07-16,Low
9544,Tunde,Adeyemi,Female,1976-08-18,Awka,Kwara,2016-07-11,Low
9545,Ngozi,Okeke,Female,1978-02-28,Enugu,Enugu,2022-10-26,Low
9546,Tunde,Olawale,Female,2011-08-15,Ibadan,Oyo,2010-11-10,Low
